1,0.108896561,1,1,0.302799255,0.01139531,1,1,1,0.008835669,1,1,0.087528169,1,1,1,1,1,1,0.697409034,0.007563649,1,1,1,1,1,1,0.099191755,1,0.133513406,1,1,0.06746719,1,0.642008543,0.005762604,0.196569383,1,0.005342883,1,0.022963813,1,0.027643902,0.01086373,0.021470802,1,1,0.217710122,1,1,1,1,1,1,1,1,0.008467327,1,0.582505822,1,0.09707582,1,1,0.026404751,1,1,0.242707744,0.010735604,1,1,1,0.079599135,0.008538311,1,1,1,0.018998923,0.010154492,0.054258302,1,1,1,1,1,0.002637314,1,1,1,0.008693994,0.01446532,0.158238471,1,0.139083371,1,1,0.294434011,1,0.485109746,0.01264804,0.111316778
1,1,1,1,1,0.619349658,1,1,1,0.372560173,1,1,1,1,1,1,1,1,1,1,0.292125255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.180532217,1,1,0.243942469,1,1,1,1,0.497173458,0.789708793,1,1,1,1,1,1,1,1,1,1,1,0.294037521,1,1,1,1,1,1,1,1,1,1,0.337303847,1,1,1,1,0.266623676,1,1,1,0.755284786,0.349560171,1,1,1,1,1,1,0.165249377,1,1,1,0.287717968,0.67632699,1,1,1,1,1,1,1,1,0.353815854,1
1,0.106335782,1,1,0.288200349,0.009465665,1,1,1,0.007532802,1,1,0.069552332,1,1,1,1,1,1,0.88649416,0.008686587,1,1,1,1,1,1,0.098812431,1,0.109795026,1,1,0.063351691,1,0.691348433,0.005784631,0.18095988,1,0.004844523,1,0.022333331,1,0.02127767,0.010190847,0.02138829,1,1,0.24010244,1,1,1,1,1,1,1,1,0.009331116,1,0.664379299,1,0.094322979,1,1,0.032055143,1,1,0.212076783,0.011306779,1,1,1,0.082686074,0.010107689,1,1,1,0.021936778,0.010698715,0.053392056,1,1,1,1,1,0.00283176,1,1,1,0.008669015,0.014891318,0.165652007,1,0.143382907,1,1,0.318361253,1,0.494993657,0.016237976,0.115790427
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.851935029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.998803496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0.264277875,1,1,1,0.069164872,1,1,1,0.072539635,1,1,0.52901262,1,1,1,1,1,1,1,0.065081112,1,1,1,1,1,1,0.466174781,1,0.066962786,1,1,0.219090983,1,1,0.070205912,0.340389162,1,0.062847964,1,0.250003487,1,0.063377082,0.063837454,0.088289626,1,1,0.558624566,1,1,1,1,1,1,1,1,0.063484237,1,1,1,0.891547441,1,1,0.180481017,1,1,1,0.070078939,1,1,1,0.477884799,0.115367979,1,1,1,0.220614389,0.078642674,0.428660929,1,1,1,1,1,0.072688371,1,1,1,0.064427637,0.065891467,0.47483775,1,0.793023765,1,1,1,1,1,0.173584312,0.590136647
1,1,1,1,1,0.778514564,1,1,1,0.810824811,1,1,1,1,1,1,1,1,1,1,0.729037762,1,1,1,1,1,1,1,1,0.757116854,1,1,1,1,1,0.776349366,1,1,0.707128763,1,1,1,0.709788382,0.71058625,0.990588903,1,1,1,1,1,1,1,1,1,1,1,0.709947884,1,1,1,1,1,1,1,1,1,1,0.787357748,1,1,1,1,1,1,1,1,1,0.880859375,1,1,1,1,1,1,0.818037331,1,1,1,0.725176036,0.743571162,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.054782808,1,1,1,1,1,0.319021165,1,1,0.009485825,1,0.008319022,1,1,1,0.912670374,1,0.059746224,0.011464114,1,1,1,1,0.13031131,1,1,1,1,0.071942076,1,1,1,1,1,0.075291716,1,1,1,1,1,0.135713518,1,0.113990605,1,0.426958531,1,1,1,0.378983855,1,1,0.17847164,0.01702825,1,1,1,1,1,0.684156358,0.075160772,0.128657699,1,1,0.014903711,1,1,1,1,0.044825353,1,0.006096933,0.181486279,0.011472872,1,1,0.086899787,0.045774911,1,0.011780218,0.083650075,1,1,1,1,1,0.046401307,0.026689844,1,1,0.081741519,1,1,1,1,1,0.10731753,1,1,0.596853375,1
0.220553622,1,1,1,1,1,1,1,1,0.064833164,1,0.03732539,1,1,1,1,1,0.242212713,0.055914685,1,1,1,1,0.73914516,1,1,1,1,0.357493907,1,1,1,1,1,0.365618289,1,1,1,1,1,0.988707542,1,0.48410064,1,1,1,1,1,1,1,1,0.785683155,0.04964155,1,1,1,1,1,1,0.355275661,0.559606791,1,1,0.063040636,1,1,1,1,0.223163888,1,0.049271956,0.836199522,0.0367232,1,1,0.340696096,0.191076159,1,0.044183824,0.316132128,1,1,1,1,1,0.267373145,0.119266003,1,1,0.318002552,1,1,1,1,1,0.385308653,1,1,1,1
0.036664944,1,1,1,1,1,0.223431796,1,1,0.006904811,1,0.007364762,1,1,1,0.623973608,1,0.047330566,0.007780319,1,1,1,1,0.098029047,1,1,1,1,0.049065273,1,1,1,1,1,0.058181416,1,1,1,1,1,0.095760398,1,0.062511392,1,0.378023684,1,1,1,0.267080069,1,0.830305159,0.120836414,0.011865097,1,1,1,1,1,0.513976514,0.059691358,0.094598778,1,1,0.011147469,1,1,1,1,0.030910861,1,0.004565712,0.134996325,0.007370512,1,1,0.063311972,0.031970475,1,0.007648897,0.063265353,1,1,1,1,1,0.029829068,0.018142778,1,1,0.051041178,1,1,1,1,1,0.080340385,1,1,0.484299004,1
1,1,1,1,1,1,1,1,1,0.517218649,1,0.306534708,1,1,1,1,1,1,0.416886687,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.364913911,1,1,1,1,1,1,1,1,1,1,0.441484898,1,1,1,1,1,1,0.296274781,1,0.270847738,1,1,1,1,1,0.346920341,1,1,1,1,1,1,1,0.797485292,1,1,1,1,1,1,1,1,1,1,1,1,1
0.04434884,1,1,1,1,1,0.221321449,1,1,0.006666398,1,0.007857153,1,1,1,0.794034064,1,0.04960883,0.008089731,1,1,1,1,0.091812044,1,1,1,1,0.052890401,1,1,1,1,1,0.061316777,1,1,1,1,1,0.094206721,1,0.073295332,1,0.412975967,1,1,1,0.284793526,1,0.942803442,0.135239869,0.015039518,1,1,1,1,1,0.544292271,0.05216546,0.09863703,1,1,0.010133229,1,1,1,1,0.034266341,1,0.004600149,0.114582941,0.008135953,1,1,0.068648189,0.040281355,1,0.008233668,0.069319136,1,1,1,1,1,0.027117623,0.018572371,1,1,0.059997749,1,1,1,1,1,0.087736614,1,1,0.47743395,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.168628499,1,1,1,1,1,0.065945655,1,1,0.087055221,1,0.125237212,1,1,1,1,1,0.121283792,0.074073114,1,1,1,1,0.066338077,0.066825472,1,1,1,0.699943721,1,1,1,1,1,0.709084153,1,0.853209734,1,1,1,0.104050018,1,1,1,1,1,1,1,0.065011382,0.152793169,1,1,0.06328626,1,1,1,0.622076869,1,1,0.712585032,1,1,1,0.081404604,1,1,1,1,0.189324528,1,0.082185313,1,0.069628417,1,1,0.063807338,0.112662025,1,0.114533745,0.062735066,1,1,1,1,1,0.540115416,0.071564995,1,1,1,1,1,1,1,0.062704869,0.102559842,1,1,0.236591175,1
1,1,1,1,1,1,0.745929062,1,1,0.979083002,1,1,1,1,1,1,1,1,0.836003661,1,1,1,1,0.749106586,0.756035805,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.735491633,1,1,1,0.712052107,1,1,1,1,1,1,1,1,1,1,0.915191531,1,1,1,1,1,1,0.924562573,1,0.785447955,1,1,0.720921159,1,1,1,0.709291399,1,1,1,1,1,1,0.807754159,1,1,1,1,1,1,1,0.709424138,1,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0.102284059,1,1,0.466292739,1,0.297519714,1,0.10994447,0.149397671,1,1,1,1,0.04843108,0.030742889,0.108611099,1,0.012264886,0.042851295,1,0.601122737,1,0.039372183,1,0.066252232,1,1,1,0.781853318,0.574384689,0.130817384,1,1,0.079543762,0.009113027,1,0.005101272,0.010433448,1,1,1,1,1,0.132037789,0.303850293,0.477966845,0.159366921,1,1,0.012230505,1,1,1,0.00391137,1,0.079010136,1,1,1,0.051945433,0.011724575,0.54864943,0.51594609,0.0945182,0.054307442,1,0.165836051,1,1,0.614916444,0.128641918,0.780796528,1,1,0.03251344,1,1,1,0.040929716,0.07520543,0.019100843,1,1,0.00516696,1,1,1,1,1,1,1,1,1,1,0.030968616,1,0.011742911,0.017565282
1,1,0.487629831,1,1,1,1,1,1,0.71630913,0.761846066,1,1,1,1,0.200623184,0.129919916,0.794890583,1,0.049585104,0.177548885,1,1,1,0.215492576,1,0.394213855,1,1,1,1,1,0.664462924,1,1,0.858085811,0.057916321,1,0.036203343,0.076496363,1,1,1,1,1,0.552756131,1,1,0.635604739,1,1,0.137545198,1,1,1,0.021097353,1,0.425450861,1,1,1,0.254493773,0.203510091,1,1,0.721012712,0.198961332,1,0.594829261,1,1,1,0.763607025,1,1,1,0.11050649,1,1,1,0.213896513,0.354401618,0.05962766,1,1,0.036658227,1,1,1,1,1,1,1,1,1,1,0.133603901,1,0.040900812,0.063969992
1,1,0.075946793,1,1,0.353687555,1,0.245533615,1,0.077829428,0.110965706,1,1,1,1,0.043241967,0.023293898,0.082356803,1,0.008409798,0.028915348,1,0.465919375,1,0.026347989,1,0.049657036,1,1,1,0.533714592,0.346621156,0.094964318,1,1,0.063277349,0.007865481,0.855252028,0.003636516,0.008899793,1,0.765494585,1,1,1,0.085292704,0.245667428,0.362720519,0.111933902,1,1,0.0088583,1,0.683030486,1,0.003086141,1,0.068396255,1,1,1,0.036330342,0.010149416,0.421533346,0.365392059,0.079618327,0.033881724,1,0.124603771,1,1,0.482239336,0.079795897,0.462838799,1,1,0.025566172,1,1,1,0.033691712,0.050534483,0.012251003,1,1,0.004772899,1,1,1,1,1,1,1,1,1,1,0.020137617,1,0.008137596,0.011826188
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.403138369,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.397606522,1,0.292419672,0.651394308,1,1,1,1,1,1,1,1,1,1,1,0.927386343,1,1,1,0.161132067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.920940936,1,1,1,1,1,0.45379734,1,1,0.370274097,1,1,1,1,1,1,1,1,1,1,1,1,0.356372714,0.530099392
1,1,0.091124408,1,1,0.359947711,1,0.242092192,1,0.072529934,0.121197984,1,1,1,1,0.045211725,0.025968863,0.081830293,1,0.009921517,0.037906229,1,0.408049941,1,0.036518019,1,0.047317445,1,1,1,0.605794489,0.459170163,0.100813709,1,1,0.054286066,0.007098234,1,0.003747728,0.008233402,1,0.838075697,1,1,1,0.097804181,0.237842202,0.297311246,0.116782896,1,1,0.007497152,1,0.899856687,1,0.003184534,1,0.060672298,1,1,1,0.046941575,0.008652208,0.477136314,0.412815839,0.07299114,0.039065517,1,0.109409265,1,1,0.461613178,0.078678161,0.45280543,1,1,0.02743003,1,1,1,0.032369427,0.058054868,0.015826786,1,1,0.004575633,1,1,1,1,1,1,1,1,1,1,0.021622365,1,0.007407655,0.012677707
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0.206895605,0.438321203,1,1,1,1,0.127612546,0.231019437,0.842455804,1,0.100334182,0.062575638,1,0.588473856,1,0.078797489,1,1,1,1,1,1,1,1,1,1,1,0.063305981,0.53330332,0.069820322,0.090105318,1,1,1,1,1,1,0.254867435,0.440787792,1,1,1,0.062849015,1,1,1,0.064034075,1,0.3703821,0.082224675,1,1,0.60692358,0.07316605,1,1,0.206813976,0.06257493,1,1,1,1,1,0.07275556,0.147983998,1,1,0.079964325,1,1,1,0.148300782,0.066624157,0.220277339,1,1,0.067268409,1,1,1,1,1,1,1,1,1,1,0.082226664,1,0.100149147,0.062867709
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.707310617,1,1,1,0.890641809,1,1,1,1,1,1,1,1,1,1,1,0.712303162,1,0.78672713,1,1,1,1,1,1,1,1,1,1,1,1,0.710785627,1,1,1,0.718634367,1,1,0.930240691,1,1,1,0.8252635,1,1,1,0.707388401,1,1,1,1,1,0.822828889,1,1,1,0.903406858,1,1,1,1,0.753430247,1,1,1,0.758803546,1,1,1,1,1,1,1,1,1,1,0.924948215,1,1,0.707855463
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,1,1,0.228964478,0.228045151,0.608477652,1,1,1,1,1,1,0.671205819,1,1,1,1,0.473176867,1,0.369879931,1,0.446955472,1,1,0.005254158,0.363374978,1,1,1,0.002212544,1,0.102347039,1,0.010909647,0.134030774,1,0.010343102,1,1,1,1,1,1,1,1,1,0.048641112,0.008016232,0.262832612,1,0.318765968,0.003710189,0.021103887,1,1,0.011499577,1,1,0.931304932,1,1,1,0.118456915,0.126360014,1,1,1,1,0.013380866,1,1,1,1,0.001849344,0.560965419,1,1,1,1,1,0.049917601,1,1,1,1,1,0.336341739,1,1,0.064207166,0.083269179,1,1,1,1,1,1,0.011532098
