0.19447439908981323,0.2230198085308075,0.22896385192871094,0.3014477491378784,0.18036353588104248,0.20384205877780914,0.2684556245803833,0.18182708323001862,0.22199086844921112,0.16037526726722717,0.2862077057361603,0.24324479699134827,0.16700325906276703,0.11209459602832794,0.17508655786514282,0.1510622203350067,0.22432489693164825,0.2699870765209198,0.18940863013267517,0.14330220222473145,0.18672174215316772,0.1313968300819397,0.1214892640709877,0.1779274195432663,0.19996219873428345,0.19326046109199524,0.18691112101078033,0.17728878557682037,0.26134487986564636,0.16737979650497437,0.19467969238758087,0.2626611888408661,0.22065624594688416,0.13242463767528534,0.18541447818279266,0.19216394424438477,0.21704159677028656,0.2306164801120758,0.23101463913917542,0.21914327144622803,0.20828047394752502,0.16728699207305908,0.1690441071987152,0.1707286685705185,0.15334825217723846,0.2147974818944931,0.2031393200159073,0.29102039337158203,0.19532367587089539,0.20325735211372375,0.12587033212184906,0.2819329500198364,0.14908847212791443,0.08352982997894287,0.2794945538043976,0.24355448782444,0.22288265824317932,0.24472320079803467,0.15784615278244019,0.2398388385772705,0.19012326002120972,0.20509448647499084,0.3086589276790619,0.1444731205701828,0.13581646978855133,0.2095320224761963,0.2879071831703186,0.2664390206336975,0.1486233025789261,0.20289121568202972,0.25393450260162354,0.22465534508228302,0.20272144675254822,0.2443481832742691,0.24546734988689423,0.2137540578842163,0.2015201598405838,0.27739959955215454,0.2609860897064209,0.22679631412029266,0.23891402781009674,0.20960457623004913,0.1612197607755661,0.2527095377445221,0.07915670424699783,0.21851029992103577,0.20413121581077576,0.17864979803562164,0.16546928882598877,0.16330596804618835,0.16391699016094208,0.2575947344303131,0.12783358991146088,0.20742923021316528,0.20975786447525024,0.2086278796195984,0.22569122910499573,0.180963933467865,0.24752536416053772,0.16915147006511688
1.0,0.03450353071093559,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9294605255126953,1.0,1.0,1.0,0.44664105772972107,0.014987822622060776,0.12986880540847778,1.0,1.0,1.0,0.26978805661201477,1.0,1.0,0.24543029069900513,1.0,1.0,1.0,0.19693878293037415,1.0,1.0,1.0,0.12920784950256348,1.0,0.01431264728307724,1.0,0.03412696719169617,1.0,1.0,1.0,0.9227343797683716,1.0,1.0,0.15536586940288544,0.06283017992973328,0.012595219537615776,1.0,1.0,1.0,0.46718543767929077,0.01613762602210045,1.0,0.0457087904214859,0.05297915264964104,1.0,0.18727727234363556,1.0,1.0,0.0383211188018322,0.40127629041671753,1.0,1.0,1.0,1.0,1.0,1.0,0.6864696145057678,1.0,0.014677421189844608,1.0,1.0,1.0,1.0,1.0,1.0,0.06292696297168732,1.0,0.44256341457366943,1.0,0.34689271450042725,0.10497299581766129,0.14735904335975647,1.0,1.0,1.0,1.0,1.0,0.29268622398376465,1.0,1.0,1.0,0.1496606171131134,0.14446641504764557,0.11274275183677673,1.0,1.0,1.0,0.8744056224822998,0.03519478067755699,0.42858120799064636,0.27098095417022705,0.3383643925189972
1.0,0.015389333479106426,1.0,1.0,0.024709368124604225,0.02537434920668602,1.0,1.0,0.6040489077568054,1.0,1.0,0.017104392871260643,1.0,0.11330780386924744,1.0,1.0,1.0,0.05616460740566254,1.0,1.0,0.03626113384962082,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02514627017080784,1.0,1.0,0.250604510307312,1.0,0.014946475625038147,0.6923564076423645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4688950777053833,0.017631879076361656,1.0,0.020826974883675575,1.0,1.0,1.0,1.0,1.0,0.11286109685897827,1.0,1.0,0.05853823572397232,0.28936251997947693,1.0,1.0,1.0,1.0,1.0,0.5868672132492065,1.0,1.0,0.013051357120275497,1.0,0.3423610329627991,0.11801867932081223,1.0,1.0,1.0,0.30616846680641174,0.010685235261917114,0.02075624093413353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04229038953781128,0.2263914942741394,1.0,1.0,0.06542879343032837,1.0,1.0,0.0308481827378273,1.0
1.0,1.0,1.0,0.8508303761482239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.014324858784675598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.011451377533376217,0.009667953476309776,0.08731270581483841,0.8670163154602051,0.014298435300588608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.40890997648239136,1.0,1.0,0.053353991359472275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09653522074222565,0.7668210864067078,0.1365019977092743,1.0,1.0,1.0,1.0,1.0,0.031466323882341385,1.0,1.0,0.997391939163208,0.709796667098999,0.25404059886932373,1.0,1.0,0.05095069110393524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018906662240624428,1.0,1.0,1.0,1.0,1.0,0.7287191152572632,1.0,0.03862660005688667,1.0,1.0,1.0,1.0,1.0,0.040062882006168365,0.004510023165494204,1.0,0.09075608849525452,0.03186829388141632,1.0,0.06300852447748184,1.0,1.0,1.0,0.9012219309806824,0.02137885056436062,0.1787658929824829,1.0,0.5340279936790466,0.03247801214456558
1.0,0.03311587870121002,1.0,1.0,1.0,0.02205725759267807,0.14737580716609955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.008137756027281284,1.0,0.2116548866033554,1.0,0.008935769088566303,1.0,1.0,0.018582550808787346,0.5365965366363525,1.0,1.0,1.0,0.013533572666347027,1.0,0.01620781235396862,1.0,1.0,1.0,1.0,0.5692737698554993,0.11862112581729889,0.008656185120344162,1.0,0.015554706566035748,1.0,1.0,1.0,1.0,0.04904502257704735,1.0,1.0,1.0,1.0,0.02729659341275692,1.0,1.0,0.01469937153160572,0.006659271195530891,1.0,1.0,1.0,1.0,1.0,1.0,0.49173587560653687,1.0,1.0,1.0,1.0,0.5352463126182556,0.008313016965985298,1.0,1.0,1.0,1.0,1.0,1.0,0.9149436950683594,1.0,1.0,1.0,1.0,1.0,0.09812574833631516,1.0,1.0,0.15901438891887665,0.4599263668060303,1.0,0.3530183434486389,1.0,0.17968592047691345,0.6591349244117737,1.0,1.0,1.0,1.0,0.06682664901018143,1.0,1.0,1.0,0.4966183602809906,0.040432948619127274,1.0,0.010330898687243462,1.0
0.33151593804359436,1.0,0.35469335317611694,1.0,1.0,0.09076782315969467,0.3503762185573578,0.3053089380264282,1.0,1.0,0.12304109334945679,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8713414669036865,0.01883809082210064,0.09141679853200912,1.0,0.5252870917320251,0.4751354157924652,1.0,1.0,1.0,0.4020787179470062,1.0,0.04932187870144844,1.0,0.4528884291648865,1.0,1.0,1.0,0.13516093790531158,1.0,0.012372888624668121,1.0,0.016834286972880363,1.0,1.0,1.0,1.0,1.0,1.0,0.015779217705130577,1.0,0.014067193493247032,1.0,1.0,1.0,0.005118730943650007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.961571455001831,1.0,1.0,1.0,1.0,0.1905088573694229,0.24804723262786865,0.3500020205974579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15092012286186218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.030419599264860153,0.009194940328598022,0.1889970600605011,1.0,1.0,0.6034963130950928,1.0
0.014558791182935238,1.0,1.0,1.0,1.0,0.5797414779663086,1.0,0.7350047826766968,0.07851339131593704,0.041204918175935745,1.0,1.0,0.8756275177001953,0.08854258060455322,1.0,1.0,1.0,0.7919407486915588,1.0,1.0,0.8763839602470398,0.15151400864124298,0.23525357246398926,1.0,1.0,1.0,0.48295870423316956,1.0,0.006891156546771526,0.02979777567088604,1.0,1.0,0.11289767920970917,1.0,1.0,1.0,1.0,1.0,1.0,0.004002629313617945,0.2675083875656128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004697093274444342,1.0,1.0,1.0,0.01040444616228342,1.0,1.0,1.0,1.0,1.0,1.0,0.11199100315570831,1.0,1.0,1.0,1.0,0.08916025608778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.011424609459936619,1.0,1.0,0.9616966843605042,1.0,0.3997446298599243,1.0,1.0,1.0,1.0,0.11143775284290314,0.9934960603713989,1.0,0.962837278842926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0798482671380043
0.20886889100074768,0.006698635406792164,1.0,1.0,1.0,1.0,0.012834455817937851,1.0,0.04638874530792236,1.0,1.0,1.0,0.8105826377868652,1.0,1.0,1.0,0.04964248463511467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7236138582229614,1.0,1.0,0.1561390459537506,0.4356682002544403,1.0,1.0,1.0,0.6494486927986145,1.0,1.0,1.0,0.013534000143408775,1.0,1.0,0.09672676771879196,1.0,1.0,1.0,0.8565794229507446,0.010008225217461586,1.0,0.009004994295537472,0.082889623939991,1.0,1.0,1.0,1.0,1.0,1.0,0.01580657809972763,1.0,0.08451110124588013,1.0,0.18020357191562653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9737486243247986,1.0,1.0,1.0,1.0,0.16205324232578278,0.010128675028681755,1.0,1.0,1.0,1.0,0.02968827821314335,1.0,0.21009890735149384,0.7781409621238708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8772974014282227,0.6987232565879822,1.0,0.014385150745511055,1.0,0.005105487070977688,1.0
1.0,0.1769637018442154,1.0,1.0,1.0,0.3717782497406006,0.13807423412799835,1.0,1.0,1.0,0.10601767897605896,1.0,1.0,1.0,0.05995963513851166,0.013852041214704514,0.06981289386749268,0.034506864845752716,1.0,0.16094402968883514,1.0,1.0,1.0,0.03264060989022255,1.0,0.09674941748380661,1.0,1.0,0.5784807205200195,0.009218854829668999,0.004053901880979538,0.08978835493326187,1.0,0.013089691288769245,0.23960208892822266,0.015290308743715286,0.9400904774665833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16699127852916718,0.3448091745376587,0.3396682143211365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.020233936607837677,1.0,1.0,1.0,1.0,1.0,1.0,0.621893048286438,1.0,1.0,1.0,1.0,1.0,0.2639738619327545,1.0,1.0,1.0,0.24577176570892334,1.0,1.0,0.11205462366342545,1.0,0.006990573834627867,1.0,0.13321077823638916,1.0,0.3301728367805481,1.0,1.0,1.0,0.19173309206962585,1.0,1.0,1.0,1.0,1.0,1.0,0.03781349956989288,1.0,1.0,1.0,0.005848435219377279,1.0
0.18086327612400055,0.3472655713558197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18712365627288818,1.0,0.8173497319221497,1.0,1.0,1.0,1.0,1.0,1.0,0.510894238948822,0.021726923063397408,0.12928634881973267,0.006584067828953266,1.0,1.0,0.010803182609379292,0.015476160682737827,0.3990330696105957,1.0,1.0,1.0,0.41585227847099304,0.08454261720180511,1.0,1.0,0.14817406237125397,1.0,0.0054583740420639515,0.01203438825905323,1.0,1.0,1.0,0.27366599440574646,1.0,1.0,1.0,1.0,0.15994030237197876,1.0,1.0,0.13900625705718994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007727879099547863,0.003860349301248789,0.0070245699025690556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.015839209780097008,0.010717656463384628,1.0,1.0,0.0071355607360601425,0.009378860704600811,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.015546771697700024,1.0,1.0,1.0,1.0,0.06336112320423126,1.0,0.0566861517727375
